repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
awslabs/aws-c-common,aws_byte_cursor_eq_c_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_eq_c_str,32,1,3,0,0,546,12895,34943,0,15.638,100.0,100.0,0
awslabs/aws-c-common,aws_linked_list_front,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_front,16,1,1,0,0,1748,,,0,14.122,94.73684210526315,94.73684210526315,0
awslabs/aws-c-common,aws_array_list_swap_contents,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_swap_contents,33,1,9,0,0,842,160662,421713,-1,17.377,97.67441860465115,97.67441860465115,2
awslabs/aws-c-common,aws_array_eq_c_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_eq_c_str,31,1,3,0,0,487,11926,34335,0,15.756,100.0,100.0,0
awslabs/aws-c-common,aws_string_eq_byte_cursor_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_eq_byte_cursor_ignore_case,20,1,2,1,0,557,47915,247043,0,16.944,100.0,100.0,0
awslabs/aws-c-common,aws_byte_cursor_right_trim_pred,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_right_trim_pred,19,1,2,0,0,579,20556,67756,0,16.386,100.0,100.0,0
awslabs/aws-c-common,aws_ring_buffer_clean_up,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_ring_buffer_clean_up,18,1,1,0,0,782,7688,8104,0,17.532,70.52631578947368,70.52631578947368,0
awslabs/aws-c-common,aws_linked_list_rend,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_rend,13,1,1,0,0,1979,,,0,13.957,93.61702127659575,93.61702127659575,0
awslabs/aws-c-common,aws_add_size_saturating,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_add_size_saturating,33,1,0,5,0,84,2336,7020,-1,12.773,100.0,100.0,0
awslabs/aws-c-common,aws_byte_cursor_advance_nospec,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_advance_nospec,34,1,1,0,0,239,11958,13122,-1,15.681,100.0,100.0,7
awslabs/aws-c-common,aws_array_list_pop_front_n,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_pop_front_n,27,1,2,0,0,1071,220599,41481,-1,19.568,98.0,98.0,4
awslabs/aws-c-common,aws_linked_list_end,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_end,13,1,1,0,0,1979,,,0,15.432,93.61702127659575,93.61702127659575,0
awslabs/aws-c-common,aws_hash_byte_cursor_ptr,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_byte_cursor_ptr,15,1,2,0,0,1212,46034,193537,0,18.21,42.51968503937008,42.51968503937008,0
awslabs/aws-c-common,aws_byte_buf_reserve_relative,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_reserve_relative,18,1,1,0,0,2680,44457,44456,0,15.08,68.8622754491018,68.8622754491018,1
awslabs/aws-c-common,aws_byte_cursor_compare_lexical,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_compare_lexical,42,1,6,1,0,942,24185,63321,0,15.853,100.0,100.0,0
awslabs/aws-c-common,aws_priority_queue_size,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_size,23,1,2,0,0,838,125588,614924,-1,15.892,96.19047619047619,96.19047619047619,2
awslabs/aws-c-common,aws_linked_list_remove,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_remove,20,1,0,0,0,141,2194,1765,0,12.07,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_from_c_str,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_from_c_str,22,1,0,0,0,396,6868,12972,0,16.178,100.0,100.0,0
awslabs/aws-c-common,aws_ptr_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_ptr_eq,13,1,0,0,0,29,405,906,-1,12.385,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_write_be32,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_be32,23,1,2,0,0,375,12970,34902,0,15.914,95.8904109589041,95.8904109589041,0
awslabs/aws-c-common,aws_linked_list_insert_after,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_insert_after,19,1,0,0,0,101,,,-1,13.486,100.0,100.0,0
awslabs/aws-c-common,aws_hash_callback_c_str_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_callback_c_str_eq,18,1,2,1,0,2244,35334,137310,0,14.072,100.0,100.0,0
awslabs/aws-c-common,aws_byte_buf_write_from_whole_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_from_whole_string,33,1,1,1,0,533,35802,83761,-1,17.567,98.9247311827957,98.9247311827957,3
awslabs/aws-c-common,aws_byte_cursor_eq_byte_buf,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_cursor_eq_byte_buf,33,1,4,0,0,726,19671,50518,0,14.853,98.78048780487805,98.78048780487805,0
awslabs/aws-c-common,aws_priority_queue_pop,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_pop,34,1,3,0,0,2193,424380,2148812,0,22.233,94.57364341085271,94.57364341085271,1
awslabs/aws-c-common,aws_byte_buf_write_be16,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_byte_buf_write_be16,23,1,2,0,0,349,8940,20150,0,14.048,95.8904109589041,95.8904109589041,0
awslabs/aws-c-common,aws_hash_callback_string_destroy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_callback_string_destroy,12,1,1,1,0,470,10696,29820,0,14.904,62.71186440677966,62.71186440677966,0
awslabs/aws-c-common,aws_array_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_eq,37,1,4,1,0,560,17491,51893,0,14.208,100.0,100.0,0
awslabs/aws-c-common,aws_linked_list_pop_front,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_pop_front,15,1,1,0,0,2372,16141,7004,0,13.41,96.0,96.0,0
awslabs/aws-c-common,aws_linked_list_prev,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_linked_list_prev,15,1,0,0,0,74,,,-1,10.858,100.0,100.0,0
awslabs/aws-c-common,aws_hash_callback_string_eq,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_callback_string_eq,18,1,2,3,0,3205,243343,970550,0,24.905,98.18181818181819,98.18181818181819,0
awslabs/aws-c-common,aws_array_eq_ignore_case,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_eq_ignore_case,34,1,4,1,0,390,26294,139862,0,14.203,100.0,100.0,0
awslabs/aws-c-common,aws_array_list_shrink_to_fit,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_shrink_to_fit,26,1,2,0,0,2256,368481,79728,0,27.575,86.3905325443787,86.3905325443787,6
awslabs/aws-c-common,aws_string_compare,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_string_compare,25,1,2,6,0,1073,91700,357731,0,17.686,100.0,100.0,0
awslabs/aws-c-common,aws_priority_queue_remove,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_priority_queue_remove,37,1,4,0,0,2246,465805,2315085,0,19.873,94.77611940298507,94.77611940298507,2
awslabs/aws-c-common,aws_hash_table_foreach,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_table_foreach,22,1,1,1,0,4123,431660,1136503,0,22.463,76.15894039735099,76.15894039735099,0
awslabs/aws-c-common,aws_hash_table_init_bounded,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_hash_table_init_bounded,27,1,3,0,0,647,33162,62019,0,15.596,37.988826815642454,37.988826815642454,2
awslabs/aws-c-common,aws_array_list_copy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/aws-c-common/verification/cbmc/proofs/aws_array_list_copy,26,1,6,0,0,1972,322901,1646152,0,19.985,81.53846153846153,81.53846153846153,1
