repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
aws/s2n-tls,s2n_socket_write_snapshot,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_socket_write_snapshot,16,1,0,0,0,3457,,,0,9.399,100.0,100.0,0
aws/s2n-tls,s2n_array_num_elements,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_num_elements,28,1,2,0,0,1166,31528,130959,0,12.671,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_skip_expected_char,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_skip_expected_char,42,1,3,0,0,1855,31903,95913,0,12.99,97.97979797979798,97.97979797979798,0
aws/s2n-tls,s2n_hmac_save_evp_hash_state,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hmac_save_evp_hash_state,28,1,0,0,0,10888,104639,13743,0,12.033,100.0,100.0,0
aws/s2n-tls,s2n_array_insert_and_copy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_insert_and_copy,41,1,2,1,0,6953,196917,768161,0,19.72,96.94323144104804,96.94323144104804,0
aws/s2n-tls,s2n_add_overflow,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_add_overflow,28,1,0,0,0,99,1402,3011,0,9.88,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_read_uint8_hex,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_read_uint8_hex,36,1,1,1,0,2300,29876,69679,0,13.288,98.70967741935483,98.70967741935483,0
aws/s2n-tls,s2n_stuffer_alloc_ro_from_fd,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_alloc_ro_from_fd,38,1,0,0,0,1912,25285,54648,0,11.886,98.30508474576271,98.30508474576271,0
aws/s2n-tls,s2n_connection_get_last_message_name,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_connection_get_last_message_name,24,1,0,0,0,3452,42635,116715,0,13.063,100.0,100.0,0
aws/s2n-tls,s2n_align_to,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_align_to,31,1,0,0,0,138,18082,91620,0,10.975,100.0,100.0,0
